Canonical_Smiles,Inhibition
CCOC(=O)C[C@@H](CC(C)=O)C(=O)OCC,10.9973
N#CCC(=O)NC(=O)NCC1CC1,15.7806
O=C(c1cccc(F)c1)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,17.9139
Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C(C(=O)[O-])C(C)(C)S[C@@H]12.[Na+],13.4066
O=C(CON1C(=O)c2ccccc2C1=O)c1ccccc1,17.5386
Cc1c(C(=O)c2ccc3ccccc3c2)c2cccc3c2n1[C@H](CN1CCOCC1)CO3,56.0333
Cn1cccc1C(=O)N1CCC2(CCCN(c3ccc(-c4ccccc4)cc3)C2)CC1,33.0099
CN(C)Cc1ccccc1-c1cncnc1Nc1ccc(F)cc1,74.4665
O=C(c1cnccn1)N1CCC[C@@]2(CCN(Cc3ccccc3)C2)C1,25.0244
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCO)c3C[C@H]2CN1C(=O)c1ccccc1,75.7997
c1ccc([C@H]2NCCc3c2[nH]c2ccccc32)cc1,40.5421
Nc1cc(=O)[nH]c(=O)n1Cc1ccccc1,9.8618
CC(C)NC(=O)N1CCCC2(CCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)C1,32.6774
O=c1c(O)cccc2cc(O)c(O)c(O)c12,6.8131
C[C@@H]1[C@H](C)CC[C@@]2(C(=O)O[C@H]3O[C@@H](CO[C@H]4O[C@@H](CO)[C@@H](O[C@H]5O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]5O)[C@@H](O)[C@@H]4O)[C@@H](O)[C@@H](O)[C@@H]3O)CC[C@]3(C)C(=CC[C@H]4[C@@]5(C)C[C@@H](O)[C@@H](O)[C@](C)(CO)[C@@H]5CC[C@@]43C)[C@@H]12,13.3983
Cn1cccc1C(=O)N1CCC2(CCCN(C(=O)Nc3cccc(C#N)c3)C2)CC1,21.4296
Cn1cnc([N+](=O)[O-])c1SCC(=O)O,11.4566
c1ccc(CNc2ncnc3ccc(-c4ccoc4)cc23)cc1,16.5033
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccc(S(C)(=O)=O)cc4)c3C[C@H]2CN1C(=O)c1ccccc1,81.4163
CCC1=C2CC[C@H]3C(=O)N(CC(=O)OC)C(=O)[C@H]3[C@H]2[C@@]2(C)C(=O)N(CC3CC3)C(=O)N2C1=O,29.8314
CN1CCN(c2ccncc2S(=O)(=O)N2CCN(C)CC2)CC1,31.7531
CC(=O)Nc1c(C)cc(OCC(=O)O)cc1C,5.6825
O=C(c1cccc(F)c1)N1CCC2(CCN(Cc3ccncc3)CC2)CC1,20.3448
Cc1ncc([N+](=O)[O-])n1C[C@H](O)CCl,8.3072
CC[N+](C)(CC)CC(=O)Nc1c(C)cccc1C,13.4895
COCCn1c(C(=O)N(C)C)cc2c1C[C@H]1CN(C(=O)c3ccccc3)[C@@](Cc3ccc(F)cc3)(C(=O)OC)[C@@H]21,74.8238
C=Cc1ccc([C@H]2N[C@@H](C(=O)O)CC[C@@H]2C)cc1,7.4009
CN(C)C(=O)c1ccc(-c2cncnc2Nc2ccccc2)cc1,40.1984
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@H]1SC(C)(C)[C@H]2C(=O)O,13.1721
COCC(=O)N1CCC2(CC1)CN(c1ccccc1)C2,2.0134
Cc1c(NC(C)C)c(=O)n(-c2ccccc2)n1C,10.7388
O=C(O)C(Cc1cccs1)C(=O)O,8.7935
COc1ccccc1CCn1c(=O)c(CCc2ccccc2)nc2cncnc21,88.5072
Nc1cc(=O)[nH]c(=O)n1CC1CC1,30.6409
Cc1nc2cnc(N3CCNCC3)nc2n(C2CC2)c1=O,10.5189
NC(=O)c1cnccn1,9.6059
N#Cc1cc2nc([O-])c([O-])nc2cc1[N+](=O)[O-],9.6802
CC1=C(C(=O)OCc2ccccc2)C(c2ccc3ccccc3c2)NC(=O)N1CCCCCC(=O)O,35.4341
Nc1nnnn1CCO,6.2951
CC/C=C\CC[C@H](OC(=O)c1ccc(Br)cc1)C1=CCCCC1=O,40.6989
CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,51.3732
COCC(=O)N1CCC[C@@]2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1,62.7262
CN1C[C@H](c2ccccc2)C(O)([C@]2(c3ccccc3)CN(C)C[C@@H](c3ccccc3)C2=O)[C@H](c2ccccc2)C1,0.7041
COc1cccc(-c2nc(Nc3ccncc3)c3ccccc3n2)c1,70.3796
CCC1=C(OC(=O)N(CC)CC)N2C(=O)OC(=NCCOC)[C@]2(C)[C@H]2C1=CC[C@H]1C(=O)N(CC(=O)OC)C(=O)[C@H]12,61.5693
COCC1C2CC[C@H]3C(OCc4ccc(F)cc4C(F)(F)F)OC[C@]4(C)[C@H]3C2=C(CN4C(=O)OC(C)(C)C)[C@H](C)C1COC,28.0289
CC1(C)OCC([C@H](O)C2=CCCCC2=O)CO1,7.0373
c1cc(NNc2cccc(-c3nn[nH]n3)c2)cc(-c2nn[nH]n2)c1,11.0539
CNc1nc(-c2ccccc2C(F)(F)F)nc2ccccc12,16.8612
COc1cc(C)nc(-n2nc(C)cc2OC)n1,6.1953
CCC1=C2CC[C@H]3C(=O)N(CC)C(=O)[C@H]3[C@H]2[C@@]2(C)C(=O)N(CC(=O)OC)C(=O)N2C1=O,47.0469
CN(C)Cc1cc(Cl)c(O)c(CN(C)C)c1,5.9385
O=C(c1csnn1)N1CCC2(CCCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)CC1,42.9855
FC(F)(F)c1ccccc1-c1cncnc1NCc1ccccc1,95.8407
O=C(Nc1cccc(F)c1)N1CC2(CCN(C(=O)c3ccco3)CC2)C1,6.1794
C[C@@]12CC[C@@H]3c4ccc(O)cc4C[C@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,46.2977
CCN(CC)CC(=O)Nc1c(C)cccc1C,2.9124
COC(=O)C1(C)C=C2C(=C(c3ccccc3)C(=O)C2C)CN1,50.4854
NNC(NN)NN.n1nc(-c2nn[nH]n2)n[nH]1,31.0268
O=C1CCCC=C1[C@@H](O)CCOCc1ccccc1,19.9567
CN(C)Cc1ccccc1-c1ccc2ncnc(NC3CCNCC3)c2c1,8.7923
Cc1nc2cccc([N+](=O)[O-])c2n1CCCN(C)C,0.7564
CN(C)c1ncc2nc(-c3cc(F)cc(F)c3)c(=O)n(C3CC3)c2n1,3.9907
O=S(=O)(c1ccccc1)N1CCC[C@@]2(CCN(Cc3nccs3)C2)C1,72.5789
O=C1CCC[C@H]2O[C@]12[C@@H](O)CCc1ccccc1,14.7114
CCCN1[C@H](C(=O)OC)C[C@@]2(O)[C@@H](O)[C@@H](O)[C@@H](O)C[C@@H]12,13.8866
COc1cccc(CSCC(=O)O)c1,5.2232
CC1=C(C(=O)OCc2ccccc2)C(c2ccc([N+](=O)[O-])cc2)NC(=O)N1CCCCCC(=O)O,32.6497
Cn1c(=O)cc(N)n(Cc2ccccc2)c1=O,19.0994
COc1ccc(Nc2ncc3nc(-c4cccs4)c(=O)n(Cc4cccc(OC)c4)c3n2)cc1,10.7237
CN(C)CCCn1cnc2cc(Cl)c(Cl)cc21,7.1959
COc1ccc(-c2nc3cnc(N(C)C)nc3n(-c3ccccc3)c2=O)cc1,10.0456
C#C[C@@]1(O)CCC2C3CCC4=CC(=O)CCC4C3CC[C@@]21CC,22.2525
N[C@@H](C(=O)O)c1cc(O)ccc1Cl,42.2751
Br.CC(N)Cc1ccc(O)cc1,6.5517
OC[C@@H](O)CN1CCN(c2ccccc2)CC1,8.9206
CNC[C@H](O)c1cccc(O)c1,2.8473
CC(C)C[C@H](N)CSSC[C@@H](N)CC(C)C,31.2264
COC(=O)C1(Cc2ccccc2)C=C2C(=C(C(C)C)C(=O)C2C)CN1,52.766
O=C1CCCC=C1[C@@H](O)CCOC(c1ccccc1)(c1ccccc1)c1ccccc1,80.3199
C/C(=N/NS(=O)(=O)c1ccc(C)cc1)P(=O)(O)O,8.7534
CCC1=C2CC[C@H]3C(=O)NC(=O)[C@H]3[C@H]2[C@@]2(C)C(=NCCOC)OC(=O)N2C1=O,27.0338
Cc1nc2cnc(N(C)C)nc2n(CCc2ccccc2)c1=O,12.9926
FC(F)(F)c1ccccc1-c1cncnc1Nc1ccccc1,96.3484
CN(C)c1ccc(-c2nccc(Nc3ccc(F)cc3)n2)cc1,53.9546
C=C(C)[C@H]1[C@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@@]14C,31.8291
O=C(c1ccc2c(c1)OCO2)N1CCCCC1,41.3322
COC(=O)C1(C)C=C2C(=C(C)C(=O)C2C)CN1,11.0554
CC(C)OC(=O)C[C@H](NC(=O)OC(C)(C)C)c1ccccc1,1.6114
C[C@@H]1O[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O,3.3435
Cc1cccc(CNc2cc(-c3cccnc3)ncn2)c1,100.0
Cc1cccc(CNc2ccnc(-c3cccc(C#N)c3)n2)c1,77.3968
O=C(O)CC[C@@]1(c2ccccc2)NC(=O)NC1=O,4.1229
CCC1=C2CC[C@H]3C(=O)N(c4ccccc4)C(=O)[C@H]3[C@H]2[C@@]2(C)C(=O)N(Cc3ccccc3)C(=O)N2C1=O,48.7397
CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,25.1695
CC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(N)CC1N=C(N)C(=O)O.Cl,40.2046
CS(=O)(=O)Nc1c(O)ccc2c1CCC[C@H]2C1=NCCN1,14.521
COc1ccc(COC2OC[C@]3(C)[C@H]4C5=C(CN3C(=O)OC(C)(C)C)[C@H](C)C(CO)C(CO)C5CC[C@@H]24)cc1,50.3121
CC/C=C\CC[C@H](O)C1=CCCCC1=O,12.1354
N1=C(c2nnc(-c3nn[nH]n3)nn2)NNN1,8.192
Nc1nc(SCc2ccccc2[N+](=O)[O-])c2[nH]cnc2n1,100.0
COc1cccc(Nc2ncc3ncc(=O)n(CCc4ccccc4)c3n2)c1,56.7041
COC(=O)[C@H]1C[C@@H]2CC[C@@H](O)C[C@@H]2N1Cc1c(F)cccc1Cl,40.0702
O=C(c1cnccn1)N1CCC2(CCCN(c3cccc(-c4ccccc4)c3)C2)CC1,87.2365
CCNc1ncc2nc(-c3ccc(F)cc3)c(=O)n(Cc3ccc(F)cc3)c2n1,4.0591
CC1=CC(=O)C2=C(C)CC[C@@H]3[C@@H](OC(=O)[C@H]3C)[C@H]12,5.6089
C[C@@H]1CCC2[C@@H](C)[C@@H](O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,24.0854
COc1cc(OC)c(C(=O)CCCCN2CCC3(CC2)NC(=O)NC3=O)cc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1,32.8243
C(Cc1nn[nH]n1)c1nn[nH]n1,7.3198
CCCc1cc2c(n1CCc1ccc(Cl)cc1)C(C)C1CN(C(=O)c3ccccc3)C(C)(C(=O)OC)C21,60.2032
Cc1nc2cnc(N3CCNCC3)nc2n(Cc2cccs2)c1=O,51.597
CC(C)[C@H](Sc1nc(N)nc2nc[nH]c12)C(=O)O,2.8271
O=C1CCC=C1[C@@H](O)CCc1ccccc1,24.5837
CCC1=C2CC[C@H]3C(=O)N(c4ccccc4)C(=O)[C@H]3[C@H]2[C@@]2(C)C(=O)N(CC(=O)OC)C(=O)N2C1=O,19.0278
COc1ccc(C[C@@H]2C(=O)N[C@H](C)C(=O)N(C)[C@@H]3C(=O)N(C)[C@@H](Cc4ccc(O)c(c4)Oc4ccc(cc4)[C@H]3O)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N2C)cc1,60.9041
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CC4CC4)c3C[C@H]2CN1C(=O)c1ccccc1,46.749
Cc1cccc(CNc2cc(-c3ccoc3)ncn2)c1,74.1895
CC(C)Cc1ccc(C(C)C(=O)O)cc1,13.9041
Ic1ccccc1CN[C@@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1,11.0575
O=S(=O)(O)c1cc(N=[N+]([O-])c2cc(S(=O)(=O)O)c3ccccc3c2)cc2ccccc12,21.394
CCCCOC(OCCCC)[C@H](O)CSc1ccc2ccccc2c1,60.816
CS(=O)(=O)N1CCC[C@@]2(CCN(c3ccccc3)C2)C1,39.4388
C[C@@H](Cc1ccccc1)Nc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,31.0148
CN(C)/C=N/c1cc(=O)n(C)c(=O)n1CC1CC1,17.6145
O=C(c1cnccn1)N1CCC2(CC1)CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C2,1.751
COc1ccc(C[C@@H]2C(=O)N[C@H](C)C(=O)N(C)[C@@H]3Cc4ccc(cc4)Oc4cc(ccc4O)C[C@H](C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N2C)N(C)C3=O)cc1,73.8798
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCSCCO)c3C[C@H]2CN1C(=O)c1ccccc1,55.8978
CN(C)CCCc1cc(C(=O)Nc2ccc(-c3ccncc3)cc2)ccc1O,45.5784
O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@H]3OC(CO)C(O)C(O)C3O)cc(O)c12,0.3641
O=c1c(-c2ccc(Cl)cc2)nc2cnc(N3CCNCC3)nc2n1Cc1ccc(F)cc1,34.4819
Nc1cc(S(=O)(=O)O)cc2ccc(S(=O)(=O)O)cc12,1.6443
CC1(C)O[C@H]2O[C@@H]([C@H](O)CON3C(=O)c4ccccc4C3=O)[C@H](O)[C@H]2O1,10.5498
Clc1ccc([C@@H](OCCN2CCCCC2)c2ccccc2)cc1,31.0968
Cc1noc(C)c1C(=O)N1CCC2(CC1)CN(C(=O)Nc1cccc(F)c1)C2,0.1268
COc1ncc2nc(-c3ccccc3)c(=O)n(CCc3ccccc3)c2n1,36.5743
COC(=O)[C@@H]1C[C@@]2(O)[C@H](O)[C@H](O)[C@H](O)C[C@H]2N1Cc1cccnc1,4.3664
COc1ccc(-c2nc3cnc(Nc4cccc(OC)c4)nc3n(CCC#N)c2=O)cc1,51.2828
O=C1CCCC=C1[C@H](CCc1ccccc1)OC(=O)c1ccc(Br)cc1,49.6237
Oc1ccccc1-c1ccccc1,7.7515
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N(C)C)n(C[C@H](O)CO)c3C[C@H]2CN1C(=O)c1ccccc1,51.2381
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccc(C)o4)c3C[C@H]2CN1C(=O)c1ccccc1,87.0138
COc1ccccc1-c1ccc2ncnc(NC3CC3)c2c1,74.3129
O=C1c2cccc(O)c2C(=O)c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cccc21,1.2728
COC(=O)[C@H]1C[C@H]2CC[C@H](O)C[C@H]2N1CC1CC1,10.5158
C1COC(NC(C2CC2)C2CC2)=N1.O=C(O)/C=C/C(=O)O,29.5654
COc1cccc(Cn2c(=O)c(-c3cn(C)c4ccccc34)nc3cnc(OC)nc32)c1,50.7645
Clc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,30.8885
O=C1OCCC=C1[C@@H](O)CCc1ccccc1,19.7144
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N(C)C)n(C)c3C[C@H]2CN1C(=O)c1ccccc1,52.5598
CC[C@](N)(C(=O)O)C(C)C,7.2578
C[C@@H]1C(=O)O[C@@H]2C[C@]34[C@H]5C[C@@H](C(C)(C)C)[C@@]36[C@@H](OC(=O)[C@@H]6O)O[C@@]4(C(=O)O5)[C@@]12O,4.9381
O=C(c1csnn1)N1CCC[C@@]2(CCN(Cc3ccccc3)C2)C1,47.7626
O=C1CCCC=C1[C@@H](O)COCc1ccccc1,31.2946
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N(C)C)n(CCN4CNCC4=O)c3C[C@H]2CN1C(=O)c1ccccc1,56.3528
COc1ccc(CNc2ncncc2-c2ccccc2C(F)(F)F)c(OC)c1,87.168
N#Cc1c(NC(=O)CCC(=O)O)ccc2ccccc12,1.1603
FC(F)(F)c1cc(CO[C@@H]2CCCN[C@H]2c2ccccc2)cc(C(F)(F)F)c1,50.9144
CC(=O)NCCNc1ccnc(-c2ccccc2C)n1,8.625
C1CNCCN1.C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@H]3[C@@H](C[C@@H](O)[C@]21C)[C@]1(C)CC[C@H](O)C[C@@H]1C[C@@H]3O,0.6999
O=C1CCCC=C1[C@@H](O)C1CCCCC1,18.7085
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccccn4)c3C[C@H]2CN1C(=O)c1ccccc1,66.7293
COc1ccc(C(=O)N2CCC3(CCCN(CC(C)C)C3)CC2)cc1,13.2283
Cn1c(N)cc(=O)n(Cc2ccccc2)c1=O,28.8297
C[C@]12CCC3C(CC[C@]4(O)CC(O)CC[C@@]34C=O)[C@]1(O)CCC2C1=CC(=O)OC1,6.5583
O=C1CCO1,17.0954
Cc1ncc([N+](=O)[O-])n1CCN=[N+]=[N-],15.2504
NC(=O)NC(=O)Cc1ccccc1,7.81
Nc1nc(SC/C=C\c2ccccc2)c2[nH]cnc2n1,81.9783
Cc1cccc(CNc2ncnc3ccc(-c4cccc(C#N)c4)cc23)c1,92.9289
O=C(c1cccc(F)c1)N1CCC2(CCCN(Cc3ccccc3)C2)CC1,5.7047
CC(C)[C@H](O)C1=CCCCC1=O,12.4635
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N(C)C)n(CCSCCO)c3C[C@H]2CN1C(=O)c1ccccc1,78.8168
NS(=O)(=O)c1cc2c(cc1Cl)N[C@H](Cc1ccccc1)NS2(=O)=O,18.4362
COC(=O)[C@@H]1C[C@@]2(O)[C@H](O)[C@H](O)[C@H](O)C[C@H]2N1Cc1ccc(N2CCN(C)CC2)cc1,12.118
COCCn1c(=O)cnc2cnc(N3CCN(C)CC3)nc21,3.7015
NC(=O)SCC(=O)Nc1ccc2ncccc2c1,54.1123
COc1ccccc1CNc1ccnc(-c2ccccc2Cl)n1,40.2543
O=C1CCCC=C1[C@H](O)c1ccc([N+](=O)[O-])cc1,12.1927
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccc(C(F)(F)F)nc4)c3C[C@H]2CN1C(=O)c1ccccc1,92.3001
CCCN1[C@@H]2C[C@@H](O)CC[C@@H]2C[C@H]1C(=O)OC,18.0792
COc1cc(OC)cc(OC)c1,3.8275
O=c1c(-c2ccc(F)c(F)c2)nc2cncnc2n1Cc1ccccc1,23.9506
O=C1CN2CCN(CC2)CC(=O)Nc2ccc(cc2)S(=O)(=O)c2ccc(cc2)NC(=O)CN2CCN(CC2)CC(=O)Nc2ccc(cc2)S(=O)(=O)c2ccc(cc2)N1,29.7529
C=C(C)C#C[C@@](O)(C(=O)OC1CCN(C)CC1)c1ccccc1,24.1275
O=c1[nH]c2cc(Cl)ccc2c(O)c1-c1ccc(Oc2ccccc2)cc1,22.121
CN(C)Cc1ccccc1-c1nccc(Nc2ccc(F)cc2)n1,12.5359
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccc(S(C)(=O)=O)cc4)c3C[C@H]2CN1C(=O)c1ccccc1,76.9063
CNC(=O)[C@H]1O[C@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@@H](O)[C@@H]1O,3.6468
CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(Cn2c(CC)nc3c(C)cc(C)nc32)cc1,77.9879
c1cncc(-c2ccc3ncnc(N4CCNCC4)c3c2)c1,55.9097
CC1=CCCC2C1(C)CCC(C)C2(C)CC/C(C)=C/C[n+]1cn(C)c2c(N)ncnc21.[Cl-],11.9672
COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,32.9882
CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)[O-].[K+],10.3603
Cc1noc(C)c1-c1nccc(Nc2ccc(F)cc2)n1,45.3036
CCC1=C2CC[C@H]3C(=O)N(c4ccccc4)C(=O)[C@H]3[C@H]2[C@@]2(Cc3ccccc3)C(=O)N(CC(=O)OC)C(=O)N2C1=O,55.9429
C[C@]1(c2ccccc2)O[C@@H]2C[C@@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5(C)[C@]4(F)[C@H](O)C[C@]3(C)[C@@]2(C(=O)CO)O1,87.6864
COc1ccc(-c2nc3cnc(OCc4ccccc4)nc3n(CCC#N)c2=O)cc1,30.3231
C=C1C(=O)C=C2CN(C(=O)c3ccccc3)[C@@](Cc3ccc(OC)cc3)(C(=O)OC)[C@@H]12,98.8309
COc1ccc(NC(=O)N2CC3(CCN(C(=O)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)CC3)C2)cc1,30.9287
O=C(/C=C\c1ccc2c(c1)OCO2)c1ccc(F)cc1,89.4754
CCc1ncc(CO)n1Cc1cccc2ccccc12,11.4165
COCCn1c(=O)c(-c2cccs2)nc2cnc(Oc3ccc(OC)cc3)nc21,77.4376
O=C(O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12,12.8306
COCCn1c(=O)c(-c2cn(C)c3ccccc23)nc2cnc(N3CCOCC3)nc21,26.1778
Cc1cc(CN2CCCCC2)c(O)c(CN2CCCCC2)c1,15.3999
COCCn1c(=O)c(-c2ccccc2)nc2cnc(Nc3cccc(OC)c3)nc21,10.0711
Nc1ccccc1C(=O)/C=C\c1ccc2c(c1)OCO2,84.3379
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCN4CNCC4=O)c3C[C@H]2CN1C(=O)c1ccccc1,64.2256
COc1c(OC)c2occc2c2oc(=O)ccc12,52.4278
CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,38.4812
ClCC[N+]12CC[N+](CCCl)(CC1)C2.O=C1NS(=O)(=O)c2ccccc21,21.9734
CN1CCCC2(CCN(C(=O)c3ccco3)CC2)C1,1.4215
CC(=O)N(C[C@@H](C)C(=O)O)c1c(I)cc(I)c(N)c1I,5.0075
CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)[O-].[K+],5.0942
CCNc1ncc2nc(-c3cccs3)c(=O)n(Cc3ccc(F)cc3)c2n1,29.6023
c1ccc(-c2nnn(CCN3CCCCC3)n2)cc1,9.9776
CC(=O)N1CCC2(CC1)CCN(C(=O)Nc1cccc(F)c1)CC2,14.4812
CC(C)[C@@H]1[C@H]2CC[C@H](C2)[C@H]1N,27.5529
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCF)c3C[C@H]2CN1C(=O)c1ccccc1,70.1124
COc1cccc([C@@H]2Oc3ccc(OC)cc3C(=O)[C@H]2O)c1,83.3489
S=C(Nc1ccccc1)Nc1nccs1,13.2495
COC(=O)N1CCC2(CCCN(C)C2)CC1,8.7705
O=C(c1ccco1)N1CCC2(CCN(Cc3ccncc3)CC2)CC1,45.6688
COC(=O)[C@@H]1C[C@H]2CC[C@H](O)C[C@H]2N1Cc1c(F)cccc1Cl,41.022
O=C(O)CCNc1ncnc2nc[nH]c12,0.1197
O=S1(=O)N(CCN2CC=C(c3c[nH]c4cc(F)ccc34)CC2)c2cccc3c2N1CCC3,48.988
CS(=O)(=O)c1ccc([C@H](O)[C@H](CO)NC(=O)C(Cl)Cl)cc1,2.5555
N[C@]1(C(=O)O)CCc2cc(P(=O)(O)O)ccc21,6.6792
COc1ccc2c(c1)O[C@H](c1cccc(C(F)(F)F)c1)[C@@H](O)C2=O,27.6987
O=C(O)c1cc2c(cc1S(=O)(=O)O)[C@H]1[C@@H]([C@H]3[C@H]2[C@@]2(Cl)C(Cl)=C(Cl)[C@]3(Cl)C2(Cl)Cl)[C@]2(Cl)C(Cl)=C(Cl)[C@@]1(Cl)C2(Cl)Cl,41.355
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccc(O)c(OC)c4)c3C[C@H]2CN1C(=O)c1ccccc1,62.0554
Nc1cccc2cc(S(=O)(=O)Nc3ccc(C(=O)O)cc3)ccc12,7.5418
Cc1noc(C)c1-c1cncnc1NCc1ccccc1,87.3254
COc1ccccc1CNc1ncnc2ccc(-c3c(C)noc3C)cc12,54.293
c1ccc(OCC2CO2)cc1,6.1932
CCC1=C2CC[C@H]3C(=O)N(C)C(=O)[C@H]3[C@H]2[C@@]2(C)C(=O)N(CC(=O)OC)C(=O)N2C1=O,23.2678
CC(C)CN1CCC2(CC1)CCN(C(=O)c1ccco1)CC2,4.3036
CCCc1c(OCCCOc2ccc(OCC(=O)O)cc2)ccc(C(C)=O)c1O,9.2908
CCN(CC)c1cc(C)nc2ncnn12,14.4605
COCOc1cc(OC)ccc1C(=O)/C=C\c1ccc2c(c1)OCO2,100.0
Cc1ccc(C2=Nc3ccccc3S[C@@H](c3cccc([N+](=O)[O-])c3)C2)cc1,64.4824
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCN4CNCC4=O)c3C[C@H]2CN1C(=O)c1ccccc1,40.4465
COc1ccc(CNc2ncnc3ccc(-c4ccc(N(C)C)cc4)cc23)c(OC)c1,70.6063
N#CCCn1c(=O)cnc2cnc(OCc3ccccc3)nc21,5.1491
CCNc1ncc2nc(-c3ccc(OC)cc3)c(=O)n(-c3ccc(OC)cc3)c2n1,20.1204
CC(=O)O[C@H]1C[C@H]2CC[C@@H]3[C@@H](CC[C@]4(C)[C@H](OC(C)=O)[C@H]([N+]5(C)CCCCC5)C[C@@H]34)[C@]2(C)C[C@H]1[N+]1(C)CCCCC1,4.1835
Cc1ccccc1N1CCN(S(=O)(=O)C[C@@]23CC[C@H](C[C@H]2NC(=O)[C@@H](N)CCS(C)(=O)=O)C3(C)C)CC1,73.8475
O=C(c1ccncc1)N1CCC2(CC1)CN(c1ccccc1)C2,28.6081
O=C(/C=C\c1ccccc1)c1ccccc1O,15.7707
O=C(O)c1ccc(Cc2ccccc2C(=O)O)cc1,8.3159
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCN4CNCC4=O)c3C[C@H]2CN1C(=O)c1ccccc1,43.7568
COC(=O)[C@@H]1C[C@@H]2CC[C@@H](O)C[C@@H]2N1Cc1ccc(-c2ccccc2)cc1,26.265
CN(C)c1ncnc2ccc(-c3ccoc3)cc12,25.2774
COc1cccc(Nc2ncc3nc(C)c(=O)n(CCC#N)c3n2)c1,62.3019
CC1(C)C(=O)N(CCN2CCC(C(=O)c3ccc(F)cc3)CC2)c2ccccc21,23.1757
CCCCCCCCCCCCCCCC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C,14.0977
c1csc(CN2CCCC3(CCNCC3)C2)n1,18.8247
